cell_id,min_lon,max_lon,min_lat,max_lat,centroid_lon,centroid_lat
c285,78.89999999999995,78.99999999999994,29.90000000000002,30.00000000000002,78.94999999999995,29.95000000000002
c286,78.89999999999995,78.99999999999994,30.00000000000002,30.100000000000023,78.94999999999995,30.050000000000022
c287,78.89999999999995,78.99999999999994,30.100000000000023,30.200000000000024,78.94999999999995,30.150000000000023
c288,78.89999999999995,78.99999999999994,30.200000000000024,30.300000000000026,78.94999999999995,30.250000000000025
c289,78.89999999999995,78.99999999999994,30.300000000000026,30.400000000000027,78.94999999999995,30.350000000000026
c290,78.89999999999995,78.99999999999994,30.400000000000027,30.50000000000003,78.94999999999995,30.450000000000028
c291,78.89999999999995,78.99999999999994,30.50000000000003,30.60000000000003,78.94999999999995,30.55000000000003
c292,78.89999999999995,78.99999999999994,30.60000000000003,30.70000000000003,78.94999999999995,30.65000000000003
c293,78.89999999999995,78.99999999999994,30.70000000000003,30.800000000000033,78.94999999999995,30.750000000000032
c294,78.89999999999995,78.99999999999994,30.800000000000033,30.900000000000034,78.94999999999995,30.850000000000033
c295,78.89999999999995,78.99999999999994,30.900000000000034,31.000000000000036,78.94999999999995,30.950000000000035
c296,78.89999999999995,78.99999999999994,31.000000000000036,31.100000000000037,78.94999999999995,31.050000000000036
c297,78.89999999999995,78.99999999999994,31.100000000000037,31.20000000000004,78.94999999999995,31.150000000000038
c298,78.89999999999995,78.99999999999994,31.20000000000004,31.30000000000004,78.94999999999995,31.25000000000004
c299,78.89999999999995,78.99999999999994,31.30000000000004,31.40000000000004,78.94999999999995,31.35000000000004
c300,78.89999999999995,78.99999999999994,31.40000000000004,31.500000000000043,78.94999999999995,31.450000000000042
c301,78.99999999999994,79.09999999999994,28.5,28.6,79.04999999999994,28.55
c302,78.99999999999994,79.09999999999994,28.6,28.700000000000003,79.04999999999994,28.650000000000002
c303,78.99999999999994,79.09999999999994,28.700000000000003,28.800000000000004,79.04999999999994,28.750000000000004
c304,78.99999999999994,79.09999999999994,28.800000000000004,28.900000000000006,79.04999999999994,28.850000000000005
c305,78.99999999999994,79.09999999999994,28.900000000000006,29.000000000000007,79.04999999999994,28.950000000000006
c306,78.99999999999994,79.09999999999994,29.000000000000007,29.10000000000001,79.04999999999994,29.050000000000008
c307,78.99999999999994,79.09999999999994,29.10000000000001,29.20000000000001,79.04999999999994,29.15000000000001
c308,78.99999999999994,79.09999999999994,29.20000000000001,29.30000000000001,79.04999999999994,29.25000000000001
c309,78.99999999999994,79.09999999999994,29.30000000000001,29.400000000000013,79.04999999999994,29.350000000000012
c310,78.99999999999994,79.09999999999994,29.400000000000013,29.500000000000014,79.04999999999994,29.450000000000014
c311,78.99999999999994,79.09999999999994,29.500000000000014,29.600000000000016,79.04999999999994,29.550000000000015
c312,78.99999999999994,79.09999999999994,29.600000000000016,29.700000000000017,79.04999999999994,29.650000000000016
c313,78.99999999999994,79.09999999999994,29.700000000000017,29.80000000000002,79.04999999999994,29.750000000000018
c314,78.99999999999994,79.09999999999994,29.80000000000002,29.90000000000002,79.04999999999994,29.85000000000002
c315,78.99999999999994,79.09999999999994,29.90000000000002,30.00000000000002,79.04999999999994,29.95000000000002
c316,78.99999999999994,79.09999999999994,30.00000000000002,30.100000000000023,79.04999999999994,30.050000000000022
c317,78.99999999999994,79.09999999999994,30.100000000000023,30.200000000000024,79.04999999999994,30.150000000000023
c318,78.99999999999994,79.09999999999994,30.200000000000024,30.300000000000026,79.04999999999994,30.250000000000025
c319,78.99999999999994,79.09999999999994,30.300000000000026,30.400000000000027,79.04999999999994,30.350000000000026
c320,78.99999999999994,79.09999999999994,30.400000000000027,30.50000000000003,79.04999999999994,30.450000000000028
c321,78.99999999999994,79.09999999999994,30.50000000000003,30.60000000000003,79.04999999999994,30.55000000000003
c322,78.99999999999994,79.09999999999994,30.60000000000003,30.70000000000003,79.04999999999994,30.65000000000003
c323,78.99999999999994,79.09999999999994,30.70000000000003,30.800000000000033,79.04999999999994,30.750000000000032
c324,78.99999999999994,79.09999999999994,30.800000000000033,30.900000000000034,79.04999999999994,30.850000000000033
c325,78.99999999999994,79.09999999999994,30.900000000000034,31.000000000000036,79.04999999999994,30.950000000000035
c326,78.99999999999994,79.09999999999994,31.000000000000036,31.100000000000037,79.04999999999994,31.050000000000036
c327,78.99999999999994,79.09999999999994,31.100000000000037,31.20000000000004,79.04999999999994,31.150000000000038
c328,78.99999999999994,79.09999999999994,31.20000000000004,31.30000000000004,79.04999999999994,31.25000000000004
c329,78.99999999999994,79.09999999999994,31.30000000000004,31.40000000000004,79.04999999999994,31.35000000000004
c330,78.99999999999994,79.09999999999994,31.40000000000004,31.500000000000043,79.04999999999994,31.450000000000042
c331,79.09999999999994,79.19999999999993,28.5,28.6,79.14999999999993,28.55
c332,79.09999999999994,79.19999999999993,28.6,28.700000000000003,79.14999999999993,28.650000000000002
c333,79.09999999999994,79.19999999999993,28.700000000000003,28.800000000000004,79.14999999999993,28.750000000000004
c334,79.09999999999994,79.19999999999993,28.800000000000004,28.900000000000006,79.14999999999993,28.850000000000005
c335,79.09999999999994,79.19999999999993,28.900000000000006,29.000000000000007,79.14999999999993,28.950000000000006
c336,79.09999999999994,79.19999999999993,29.000000000000007,29.10000000000001,79.14999999999993,29.050000000000008
c337,79.09999999999994,79.19999999999993,29.10000000000001,29.20000000000001,79.14999999999993,29.15000000000001
c338,79.09999999999994,79.19999999999993,29.20000000000001,29.30000000000001,79.14999999999993,29.25000000000001
c339,79.09999999999994,79.19999999999993,29.30000000000001,29.400000000000013,79.14999999999993,29.350000000000012
c340,79.09999999999994,79.19999999999993,29.400000000000013,29.500000000000014,79.14999999999993,29.450000000000014
c341,79.09999999999994,79.19999999999993,29.500000000000014,29.600000000000016,79.14999999999993,29.550000000000015
c342,79.09999999999994,79.19999999999993,29.600000000000016,29.700000000000017,79.14999999999993,29.650000000000016
c343,79.09999999999994,79.19999999999993,29.700000000000017,29.80000000000002,79.14999999999993,29.750000000000018
c344,79.09999999999994,79.19999999999993,29.80000000000002,29.90000000000002,79.14999999999993,29.85000000000002
c345,79.09999999999994,79.19999999999993,29.90000000000002,30.00000000000002,79.14999999999993,29.95000000000002
c346,79.09999999999994,79.19999999999993,30.00000000000002,30.100000000000023,79.14999999999993,30.050000000000022
c347,79.09999999999994,79.19999999999993,30.100000000000023,30.200000000000024,79.14999999999993,30.150000000000023
c348,79.09999999999994,79.19999999999993,30.200000000000024,30.300000000000026,79.14999999999993,30.250000000000025
c349,79.09999999999994,79.19999999999993,30.300000000000026,30.400000000000027,79.14999999999993,30.350000000000026
c350,79.09999999999994,79.19999999999993,30.400000000000027,30.50000000000003,79.14999999999993,30.450000000000028
c351,79.09999999999994,79.19999999999993,30.50000000000003,30.60000000000003,79.14999999999993,30.55000000000003
c352,79.09999999999994,79.19999999999993,30.60000000000003,30.70000000000003,79.14999999999993,30.65000000000003
c353,79.09999999999994,79.19999999999993,30.70000000000003,30.800000000000033,79.14999999999993,30.750000000000032
c354,79.09999999999994,79.19999999999993,30.800000000000033,30.900000000000034,79.14999999999993,30.850000000000033
c355,79.09999999999994,79.19999999999993,30.900000000000034,31.000000000000036,79.14999999999993,30.950000000000035
c356,79.09999999999994,79.19999999999993,31.000000000000036,31.100000000000037,79.14999999999993,31.050000000000036
c357,79.09999999999994,79.19999999999993,31.100000000000037,31.20000000000004,79.14999999999993,31.150000000000038
c358,79.09999999999994,79.19999999999993,31.20000000000004,31.30000000000004,79.14999999999993,31.25000000000004
c359,79.09999999999994,79.19999999999993,31.30000000000004,31.40000000000004,79.14999999999993,31.35000000000004
c360,79.09999999999994,79.19999999999993,31.40000000000004,31.500000000000043,79.14999999999993,31.450000000000042
c361,79.19999999999993,79.29999999999993,28.5,28.6,79.24999999999993,28.55
c362,79.19999999999993,79.29999999999993,28.6,28.700000000000003,79.24999999999993,28.650000000000002
c363,79.19999999999993,79.29999999999993,28.700000000000003,28.800000000000004,79.24999999999993,28.750000000000004
c364,79.19999999999993,79.29999999999993,28.800000000000004,28.900000000000006,79.24999999999993,28.850000000000005
c365,79.19999999999993,79.29999999999993,28.900000000000006,29.000000000000007,79.24999999999993,28.950000000000006
c366,79.19999999999993,79.29999999999993,29.000000000000007,29.10000000000001,79.24999999999993,29.050000000000008
c367,79.19999999999993,79.29999999999993,29.10000000000001,29.20000000000001,79.24999999999993,29.15000000000001
c368,79.19999999999993,79.29999999999993,29.20000000000001,29.30000000000001,79.24999999999993,29.25000000000001
c369,79.19999999999993,79.29999999999993,29.30000000000001,29.400000000000013,79.24999999999993,29.350000000000012
c370,79.19999999999993,79.29999999999993,29.400000000000013,29.500000000000014,79.24999999999993,29.450000000000014
c371,79.19999999999993,79.29999999999993,29.500000000000014,29.600000000000016,79.24999999999993,29.550000000000015
c372,79.19999999999993,79.29999999999993,29.600000000000016,29.700000000000017,79.24999999999993,29.650000000000016
c373,79.19999999999993,79.29999999999993,29.700000000000017,29.80000000000002,79.24999999999993,29.750000000000018
c374,79.19999999999993,79.29999999999993,29.80000000000002,29.90000000000002,79.24999999999993,29.85000000000002
c375,79.19999999999993,79.29999999999993,29.90000000000002,30.00000000000002,79.24999999999993,29.95000000000002
c376,79.19999999999993,79.29999999999993,30.00000000000002,30.100000000000023,79.24999999999993,30.050000000000022
c377,79.19999999999993,79.29999999999993,30.100000000000023,30.200000000000024,79.24999999999993,30.150000000000023
c378,79.19999999999993,79.29999999999993,30.200000000000024,30.300000000000026,79.24999999999993,30.250000000000025
c379,79.19999999999993,79.29999999999993,30.300000000000026,30.400000000000027,79.24999999999993,30.350000000000026
c380,79.19999999999993,79.29999999999993,30.400000000000027,30.50000000000003,79.24999999999993,30.450000000000028
c381,79.19999999999993,79.29999999999993,30.50000000000003,30.60000000000003,79.24999999999993,30.55000000000003
c382,79.19999999999993,79.29999999999993,30.60000000000003,30.70000000000003,79.24999999999993,30.65000000000003
c383,79.19999999999993,79.29999999999993,30.70000000000003,30.800000000000033,79.24999999999993,30.750000000000032
c384,79.19999999999993,79.29999999999993,30.800000000000033,30.900000000000034,79.24999999999993,30.850000000000033
c385,79.19999999999993,79.29999999999993,30.900000000000034,31.000000000000036,79.24999999999993,30.950000000000035
c386,79.19999999999993,79.29999999999993,31.000000000000036,31.100000000000037,79.24999999999993,31.050000000000036
c387,79.19999999999993,79.29999999999993,31.100000000000037,31.20000000000004,79.24999999999993,31.150000000000038
c388,79.19999999999993,79.29999999999993,31.20000000000004,31.30000000000004,79.24999999999993,31.25000000000004
c389,79.19999999999993,79.29999999999993,31.30000000000004,31.40000000000004,79.24999999999993,31.35000000000004
c390,79.19999999999993,79.29999999999993,31.40000000000004,31.500000000000043,79.24999999999993,31.450000000000042
c391,79.29999999999993,79.39999999999992,28.5,28.6,79.34999999999992,28.55
c392,79.29999999999993,79.39999999999992,28.6,28.700000000000003,79.34999999999992,28.650000000000002
c393,79.29999999999993,79.39999999999992,28.700000000000003,28.800000000000004,79.34999999999992,28.750000000000004
c394,79.29999999999993,79.39999999999992,28.800000000000004,28.900000000000006,79.34999999999992,28.850000000000005
c395,79.29999999999993,79.39999999999992,28.900000000000006,29.000000000000007,79.34999999999992,28.950000000000006
c396,79.29999999999993,79.39999999999992,29.000000000000007,29.10000000000001,79.34999999999992,29.050000000000008
c397,79.29999999999993,79.39999999999992,29.10000000000001,29.20000000000001,79.34999999999992,29.15000000000001
c398,79.29999999999993,79.39999999999992,29.20000000000001,29.30000000000001,79.34999999999992,29.25000000000001
c399,79.29999999999993,79.39999999999992,29.30000000000001,29.400000000000013,79.34999999999992,29.350000000000012
c400,79.29999999999993,79.39999999999992,29.400000000000013,29.500000000000014,79.34999999999992,29.450000000000014
c401,79.29999999999993,79.39999999999992,29.500000000000014,29.600000000000016,79.34999999999992,29.550000000000015
c402,79.29999999999993,79.39999999999992,29.600000000000016,29.700000000000017,79.34999999999992,29.650000000000016
c403,79.29999999999993,79.39999999999992,29.700000000000017,29.80000000000002,79.34999999999992,29.750000000000018
c404,79.29999999999993,79.39999999999992,29.80000000000002,29.90000000000002,79.34999999999992,29.85000000000002
c405,79.29999999999993,79.39999999999992,29.90000000000002,30.00000000000002,79.34999999999992,29.95000000000002
c406,79.29999999999993,79.39999999999992,30.00000000000002,30.100000000000023,79.34999999999992,30.050000000000022
c407,79.29999999999993,79.39999999999992,30.100000000000023,30.200000000000024,79.34999999999992,30.150000000000023
c408,79.29999999999993,79.39999999999992,30.200000000000024,30.300000000000026,79.34999999999992,30.250000000000025
c409,79.29999999999993,79.39999999999992,30.300000000000026,30.400000000000027,79.34999999999992,30.350000000000026
c410,79.29999999999993,79.39999999999992,30.400000000000027,30.50000000000003,79.34999999999992,30.450000000000028
c411,79.29999999999993,79.39999999999992,30.50000000000003,30.60000000000003,79.34999999999992,30.55000000000003
c412,79.29999999999993,79.39999999999992,30.60000000000003,30.70000000000003,79.34999999999992,30.65000000000003
c413,79.29999999999993,79.39999999999992,30.70000000000003,30.800000000000033,79.34999999999992,30.750000000000032
c414,79.29999999999993,79.39999999999992,30.800000000000033,30.900000000000034,79.34999999999992,30.850000000000033
c415,79.29999999999993,79.39999999999992,30.900000000000034,31.000000000000036,79.34999999999992,30.950000000000035
c416,79.29999999999993,79.39999999999992,31.000000000000036,31.100000000000037,79.34999999999992,31.050000000000036
c417,79.29999999999993,79.39999999999992,31.100000000000037,31.20000000000004,79.34999999999992,31.150000000000038
c418,79.29999999999993,79.39999999999992,31.20000000000004,31.30000000000004,79.34999999999992,31.25000000000004
c419,79.29999999999993,79.39999999999992,31.30000000000004,31.40000000000004,79.34999999999992,31.35000000000004
c420,79.29999999999993,79.39999999999992,31.40000000000004,31.500000000000043,79.34999999999992,31.450000000000042
c421,79.39999999999992,79.49999999999991,28.5,28.6,79.44999999999992,28.55
c422,79.39999999999992,79.49999999999991,28.6,28.700000000000003,79.44999999999992,28.650000000000002
c423,79.39999999999992,79.49999999999991,28.700000000000003,28.800000000000004,79.44999999999992,28.750000000000004
c424,79.39999999999992,79.49999999999991,28.800000000000004,28.900000000000006,79.44999999999992,28.850000000000005
c425,79.39999999999992,79.49999999999991,28.900000000000006,29.000000000000007,79.44999999999992,28.950000000000006
c426,79.39999999999992,79.49999999999991,29.000000000000007,29.10000000000001,79.44999999999992,29.050000000000008
c427,79.39999999999992,79.49999999999991,29.10000000000001,29.20000000000001,79.44999999999992,29.15000000000001
c428,79.39999999999992,79.49999999999991,29.20000000000001,29.30000000000001,79.44999999999992,29.25000000000001
c429,79.39999999999992,79.49999999999991,29.30000000000001,29.400000000000013,79.44999999999992,29.350000000000012
c430,79.39999999999992,79.49999999999991,29.400000000000013,29.500000000000014,79.44999999999992,29.450000000000014
c431,79.39999999999992,79.49999999999991,29.500000000000014,29.600000000000016,79.44999999999992,29.550000000000015
c432,79.39999999999992,79.49999999999991,29.600000000000016,29.700000000000017,79.44999999999992,29.650000000000016
c433,79.39999999999992,79.49999999999991,29.700000000000017,29.80000000000002,79.44999999999992,29.750000000000018
c434,79.39999999999992,79.49999999999991,29.80000000000002,29.90000000000002,79.44999999999992,29.85000000000002
c435,79.39999999999992,79.49999999999991,29.90000000000002,30.00000000000002,79.44999999999992,29.95000000000002
c436,79.39999999999992,79.49999999999991,30.00000000000002,30.100000000000023,79.44999999999992,30.050000000000022
c437,79.39999999999992,79.49999999999991,30.100000000000023,30.200000000000024,79.44999999999992,30.150000000000023
c438,79.39999999999992,79.49999999999991,30.200000000000024,30.300000000000026,79.44999999999992,30.250000000000025
c439,79.39999999999992,79.49999999999991,30.300000000000026,30.400000000000027,79.44999999999992,30.350000000000026
c440,79.39999999999992,79.49999999999991,30.400000000000027,30.50000000000003,79.44999999999992,30.450000000000028
c441,79.39999999999992,79.49999999999991,30.50000000000003,30.60000000000003,79.44999999999992,30.55000000000003
c442,79.39999999999992,79.49999999999991,30.60000000000003,30.70000000000003,79.44999999999992,30.65000000000003
c443,79.39999999999992,79.49999999999991,30.70000000000003,30.800000000000033,79.44999999999992,30.750000000000032
c444,79.39999999999992,79.49999999999991,30.800000000000033,30.900000000000034,79.44999999999992,30.850000000000033
c445,79.39999999999992,79.49999999999991,30.900000000000034,31.000000000000036,79.44999999999992,30.950000000000035
c446,79.39999999999992,79.49999999999991,31.000000000000036,31.100000000000037,79.44999999999992,31.050000000000036
c447,79.39999999999992,79.49999999999991,31.100000000000037,31.20000000000004,79.44999999999992,31.150000000000038
c448,79.39999999999992,79.49999999999991,31.20000000000004,31.30000000000004,79.44999999999992,31.25000000000004
c449,79.39999999999992,79.49999999999991,31.30000000000004,31.40000000000004,79.44999999999992,31.35000000000004
c450,79.39999999999992,79.49999999999991,31.40000000000004,31.500000000000043,79.44999999999992,31.450000000000042
c451,79.49999999999991,79.59999999999991,28.5,28.6,79.54999999999991,28.55
c452,79.49999999999991,79.59999999999991,28.6,28.700000000000003,79.54999999999991,28.650000000000002
c453,79.49999999999991,79.59999999999991,28.700000000000003,28.800000000000004,79.54999999999991,28.750000000000004
c454,79.49999999999991,79.59999999999991,28.800000000000004,28.900000000000006,79.54999999999991,28.850000000000005
c455,79.49999999999991,79.59999999999991,28.900000000000006,29.000000000000007,79.54999999999991,28.950000000000006
c456,79.49999999999991,79.59999999999991,29.000000000000007,29.10000000000001,79.54999999999991,29.050000000000008
c457,79.49999999999991,79.59999999999991,29.10000000000001,29.20000000000001,79.54999999999991,29.15000000000001
c458,79.49999999999991,79.59999999999991,29.20000000000001,29.30000000000001,79.54999999999991,29.25000000000001
c459,79.49999999999991,79.59999999999991,29.30000000000001,29.400000000000013,79.54999999999991,29.350000000000012
c460,79.49999999999991,79.59999999999991,29.400000000000013,29.500000000000014,79.54999999999991,29.450000000000014
c461,79.49999999999991,79.59999999999991,29.500000000000014,29.600000000000016,79.54999999999991,29.550000000000015
c462,79.49999999999991,79.59999999999991,29.600000000000016,29.700000000000017,79.54999999999991,29.650000000000016
c463,79.49999999999991,79.59999999999991,29.700000000000017,29.80000000000002,79.54999999999991,29.750000000000018
c464,79.49999999999991,79.59999999999991,29.80000000000002,29.90000000000002,79.54999999999991,29.85000000000002
c465,79.49999999999991,79.59999999999991,29.90000000000002,30.00000000000002,79.54999999999991,29.95000000000002
c466,79.49999999999991,79.59999999999991,30.00000000000002,30.100000000000023,79.54999999999991,30.050000000000022
c467,79.49999999999991,79.59999999999991,30.100000000000023,30.200000000000024,79.54999999999991,30.150000000000023
c468,79.49999999999991,79.59999999999991,30.200000000000024,30.300000000000026,79.54999999999991,30.250000000000025
c469,79.49999999999991,79.59999999999991,30.300000000000026,30.400000000000027,79.54999999999991,30.350000000000026
c470,79.49999999999991,79.59999999999991,30.400000000000027,30.50000000000003,79.54999999999991,30.450000000000028
c471,79.49999999999991,79.59999999999991,30.50000000000003,30.60000000000003,79.54999999999991,30.55000000000003
c472,79.49999999999991,79.59999999999991,30.60000000000003,30.70000000000003,79.54999999999991,30.65000000000003
c473,79.49999999999991,79.59999999999991,30.70000000000003,30.800000000000033,79.54999999999991,30.750000000000032
c474,79.49999999999991,79.59999999999991,30.800000000000033,30.900000000000034,79.54999999999991,30.850000000000033
c475,79.49999999999991,79.59999999999991,30.900000000000034,31.000000000000036,79.54999999999991,30.950000000000035
c476,79.49999999999991,79.59999999999991,31.000000000000036,31.100000000000037,79.54999999999991,31.050000000000036
c477,79.49999999999991,79.59999999999991,31.100000000000037,31.20000000000004,79.54999999999991,31.150000000000038
c478,79.49999999999991,79.59999999999991,31.20000000000004,31.30000000000004,79.54999999999991,31.25000000000004
c479,79.49999999999991,79.59999999999991,31.30000000000004,31.40000000000004,79.54999999999991,31.35000000000004
c480,79.49999999999991,79.59999999999991,31.40000000000004,31.500000000000043,79.54999999999991,31.450000000000042
c481,79.59999999999991,79.6999999999999,28.5,28.6,79.6499999999999,28.55
c482,79.59999999999991,79.6999999999999,28.6,28.700000000000003,79.6499999999999,28.650000000000002
c483,79.59999999999991,79.6999999999999,28.700000000000003,28.800000000000004,79.6499999999999,28.750000000000004
c484,79.59999999999991,79.6999999999999,28.800000000000004,28.900000000000006,79.6499999999999,28.850000000000005
c485,79.59999999999991,79.6999999999999,28.900000000000006,29.000000000000007,79.6499999999999,28.950000000000006
c486,79.59999999999991,79.6999999999999,29.000000000000007,29.10000000000001,79.6499999999999,29.050000000000008
c487,79.59999999999991,79.6999999999999,29.10000000000001,29.20000000000001,79.6499999999999,29.15000000000001
c488,79.59999999999991,79.6999999999999,29.20000000000001,29.30000000000001,79.6499999999999,29.25000000000001
c489,79.59999999999991,79.6999999999999,29.30000000000001,29.400000000000013,79.6499999999999,29.350000000000012
c490,79.59999999999991,79.6999999999999,29.400000000000013,29.500000000000014,79.6499999999999,29.450000000000014
c491,79.59999999999991,79.6999999999999,29.500000000000014,29.600000000000016,79.6499999999999,29.550000000000015
c492,79.59999999999991,79.6999999999999,29.600000000000016,29.700000000000017,79.6499999999999,29.650000000000016
c493,79.59999999999991,79.6999999999999,29.700000000000017,29.80000000000002,79.6499999999999,29.750000000000018
c494,79.59999999999991,79.6999999999999,29.80000000000002,29.90000000000002,79.6499999999999,29.85000000000002
c495,79.59999999999991,79.6999999999999,29.90000000000002,30.00000000000002,79.6499999999999,29.95000000000002
c496,79.59999999999991,79.6999999999999,30.00000000000002,30.100000000000023,79.6499999999999,30.050000000000022
c497,79.59999999999991,79.6999999999999,30.100000000000023,30.200000000000024,79.6499999999999,30.150000000000023
c498,79.59999999999991,79.6999999999999,30.200000000000024,30.300000000000026,79.6499999999999,30.250000000000025
c499,79.59999999999991,79.6999999999999,30.300000000000026,30.400000000000027,79.6499999999999,30.350000000000026
c500,79.59999999999991,79.6999999999999,30.400000000000027,30.50000000000003,79.6499999999999,30.450000000000028
c501,79.59999999999991,79.6999999999999,30.50000000000003,30.60000000000003,79.6499999999999,30.55000000000003
c502,79.59999999999991,79.6999999999999,30.60000000000003,30.70000000000003,79.6499999999999,30.65000000000003
c503,79.59999999999991,79.6999999999999,30.70000000000003,30.800000000000033,79.6499999999999,30.750000000000032
c504,79.59999999999991,79.6999999999999,30.800000000000033,30.900000000000034,79.6499999999999,30.850000000000033
c505,79.59999999999991,79.6999999999999,30.900000000000034,31.000000000000036,79.6499999999999,30.950000000000035
c506,79.59999999999991,79.6999999999999,31.000000000000036,31.100000000000037,79.6499999999999,31.050000000000036
c507,79.59999999999991,79.6999999999999,31.100000000000037,31.20000000000004,79.6499999999999,31.150000000000038
c508,79.59999999999991,79.6999999999999,31.20000000000004,31.30000000000004,79.6499999999999,31.25000000000004
c509,79.59999999999991,79.6999999999999,31.30000000000004,31.40000000000004,79.6499999999999,31.35000000000004
c510,79.59999999999991,79.6999999999999,31.40000000000004,31.500000000000043,79.6499999999999,31.450000000000042
c511,79.6999999999999,79.7999999999999,28.5,28.6,79.7499999999999,28.55
c512,79.6999999999999,79.7999999999999,28.6,28.700000000000003,79.7499999999999,28.650000000000002
c513,79.6999999999999,79.7999999999999,28.700000000000003,28.800000000000004,79.7499999999999,28.750000000000004
c514,79.6999999999999,79.7999999999999,28.800000000000004,28.900000000000006,79.7499999999999,28.850000000000005
c515,79.6999999999999,79.7999999999999,28.900000000000006,29.000000000000007,79.7499999999999,28.950000000000006
c516,79.6999999999999,79.7999999999999,29.000000000000007,29.10000000000001,79.7499999999999,29.050000000000008
c517,79.6999999999999,79.7999999999999,29.10000000000001,29.20000000000001,79.7499999999999,29.15000000000001
c518,79.6999999999999,79.7999999999999,29.20000000000001,29.30000000000001,79.7499999999999,29.25000000000001
c519,79.6999999999999,79.7999999999999,29.30000000000001,29.400000000000013,79.7499999999999,29.350000000000012
c520,79.6999999999999,79.7999999999999,29.400000000000013,29.500000000000014,79.7499999999999,29.450000000000014
c521,79.6999999999999,79.7999999999999,29.500000000000014,29.600000000000016,79.7499999999999,29.550000000000015
c522,79.6999999999999,79.7999999999999,29.600000000000016,29.700000000000017,79.7499999999999,29.650000000000016
c523,79.6999999999999,79.7999999999999,29.700000000000017,29.80000000000002,79.7499999999999,29.750000000000018
c524,79.6999999999999,79.7999999999999,29.80000000000002,29.90000000000002,79.7499999999999,29.85000000000002
c525,79.6999999999999,79.7999999999999,29.90000000000002,30.00000000000002,79.7499999999999,29.95000000000002
c526,79.6999999999999,79.7999999999999,30.00000000000002,30.100000000000023,79.7499999999999,30.050000000000022
c527,79.6999999999999,79.7999999999999,30.100000000000023,30.200000000000024,79.7499999999999,30.150000000000023
c528,79.6999999999999,79.7999999999999,30.200000000000024,30.300000000000026,79.7499999999999,30.250000000000025
c529,79.6999999999999,79.7999999999999,30.300000000000026,30.400000000000027,79.7499999999999,30.350000000000026
c530,79.6999999999999,79.7999999999999,30.400000000000027,30.50000000000003,79.7499999999999,30.450000000000028
c531,79.6999999999999,79.7999999999999,30.50000000000003,30.60000000000003,79.7499999999999,30.55000000000003
c532,79.6999999999999,79.7999999999999,30.60000000000003,30.70000000000003,79.7499999999999,30.65000000000003
c533,79.6999999999999,79.7999999999999,30.70000000000003,30.800000000000033,79.7499999999999,30.750000000000032
c534,79.6999999999999,79.7999999999999,30.800000000000033,30.900000000000034,79.7499999999999,30.850000000000033
c535,79.6999999999999,79.7999999999999,30.900000000000034,31.000000000000036,79.7499999999999,30.950000000000035
c536,79.6999999999999,79.7999999999999,31.000000000000036,31.100000000000037,79.7499999999999,31.050000000000036
c537,79.6999999999999,79.7999999999999,31.100000000000037,31.20000000000004,79.7499999999999,31.150000000000038
c538,79.6999999999999,79.7999999999999,31.20000000000004,31.30000000000004,79.7499999999999,31.25000000000004
c539,79.6999999999999,79.7999999999999,31.30000000000004,31.40000000000004,79.7499999999999,31.35000000000004
c540,79.6999999999999,79.7999999999999,31.40000000000004,31.500000000000043,79.7499999999999,31.450000000000042
c541,79.7999999999999,79.89999999999989,28.5,28.6,79.8499999999999,28.55
c542,79.7999999999999,79.89999999999989,28.6,28.700000000000003,79.8499999999999,28.650000000000002
c543,79.7999999999999,79.89999999999989,28.700000000000003,28.800000000000004,79.8499999999999,28.750000000000004
c544,79.7999999999999,79.89999999999989,28.800000000000004,28.900000000000006,79.8499999999999,28.850000000000005
c545,79.7999999999999,79.89999999999989,28.900000000000006,29.000000000000007,79.8499999999999,28.950000000000006
c546,79.7999999999999,79.89999999999989,29.000000000000007,29.10000000000001,79.8499999999999,29.050000000000008
c547,79.7999999999999,79.89999999999989,29.10000000000001,29.20000000000001,79.8499999999999,29.15000000000001
c548,79.7999999999999,79.89999999999989,29.20000000000001,29.30000000000001,79.8499999999999,29.25000000000001
c549,79.7999999999999,79.89999999999989,29.30000000000001,29.400000000000013,79.8499999999999,29.350000000000012
c550,79.7999999999999,79.89999999999989,29.400000000000013,29.500000000000014,79.8499999999999,29.450000000000014
c551,79.7999999999999,79.89999999999989,29.500000000000014,29.600000000000016,79.8499999999999,29.550000000000015
c552,79.7999999999999,79.89999999999989,29.600000000000016,29.700000000000017,79.8499999999999,29.650000000000016
c553,79.7999999999999,79.89999999999989,29.700000000000017,29.80000000000002,79.8499999999999,29.750000000000018
c554,79.7999999999999,79.89999999999989,29.80000000000002,29.90000000000002,79.8499999999999,29.85000000000002
c555,79.7999999999999,79.89999999999989,29.90000000000002,30.00000000000002,79.8499999999999,29.95000000000002
c556,79.7999999999999,79.89999999999989,30.00000000000002,30.100000000000023,79.8499999999999,30.050000000000022
c557,79.7999999999999,79.89999999999989,30.100000000000023,30.200000000000024,79.8499999999999,30.150000000000023
c558,79.7999999999999,79.89999999999989,30.200000000000024,30.300000000000026,79.8499999999999,30.250000000000025
c559,79.7999999999999,79.89999999999989,30.300000000000026,30.400000000000027,79.8499999999999,30.350000000000026
c560,79.7999999999999,79.89999999999989,30.400000000000027,30.50000000000003,79.8499999999999,30.450000000000028
